,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,margin,TeamID_W,TeamName_W,FirstD1Season_W,LastD1Season_W
868,2016,137,1234,72,1396,70,N,1,24,69,7,28,17,22,13,25,13,3,6,3,15,2,1234,Iowa,1985,2019
869,2016,137,1268,79,1355,74,N,0,23,45,9,23,24,27,6,23,10,13,5,3,17,5,1268,Maryland,1985,2019
870,2016,137,1292,90,1277,81,N,0,33,59,11,19,13,21,10,18,16,10,6,5,13,9,1292,MTSU,1985,2019
871,2016,137,1320,75,1400,72,N,0,21,43,8,20,25,32,5,25,7,10,2,3,18,3,1320,Northern Iowa,1985,2019
872,2016,137,1323,70,1276,63,N,0,25,43,8,15,12,15,5,28,12,16,3,8,9,7,1323,Notre Dame,1985,2019
873,2016,137,1328,82,1167,68,N,0,28,56,11,20,15,25,10,21,15,10,7,7,15,14,1328,Oklahoma,1985,2019
874,2016,137,1332,91,1221,52,N,0,34,61,6,20,17,22,11,33,15,7,1,6,15,39,1332,Oregon,1985,2019
875,2016,137,1372,70,1452,56,N,0,17,55,7,23,29,39,11,22,12,7,16,3,25,14,1372,SF Austin,1987,2019
876,2016,137,1386,78,1153,76,N,0,28,58,9,24,13,17,10,19,13,6,4,4,18,2,1386,St Joseph's PA,1985,2019
877,2016,137,1393,70,1173,51,N,0,21,53,8,22,20,23,16,32,10,15,7,2,17,19,1393,Syracuse,1985,2019
878,2016,137,1401,92,1453,65,N,0,32,57,7,19,21,28,12,33,17,20,13,1,19,27,1401,Texas A&M,1985,2019
879,2016,137,1433,75,1333,67,N,0,27,56,4,20,17,21,9,31,13,12,3,4,18,8,1433,VA Commonwealth,1985,2019
880,2016,137,1437,86,1421,56,N,0,33,57,13,28,7,11,7,25,21,11,8,5,10,30,1437,Villanova,1985,2019
881,2016,137,1458,47,1338,43,N,0,17,53,4,19,9,15,12,25,6,6,6,2,11,4,1458,Wisconsin,1985,2019
882,2016,137,1462,71,1451,53,N,0,30,62,7,14,4,4,13,30,14,13,4,2,16,18,1462,Xavier,1985,2019
883,2016,138,1181,71,1463,64,N,0,23,50,11,23,14,16,5,23,12,10,6,7,18,7,1181,Duke,1985,2019
884,2016,138,1211,82,1428,59,N,0,34,61,9,19,5,6,8,26,14,9,7,3,13,23,1211,Gonzaga,1985,2019
885,2016,138,1231,73,1246,67,N,0,25,52,6,21,17,23,6,24,13,13,5,4,22,6,1231,Indiana,1985,2019
886,2016,138,1235,78,1114,61,N,0,30,53,11,21,7,16,4,27,15,6,6,0,10,17,1235,Iowa St,1985,2019
887,2016,138,1242,73,1163,61,N,0,25,51,6,17,17,22,8,36,14,13,3,7,13,12,1242,Kansas,1985,2019
888,2016,138,1274,65,1455,57,N,0,21,38,7,12,16,23,2,24,7,16,10,4,15,8,1274,Miami FL,1986,2019
889,2016,138,1314,85,1344,66,N,0,31,59,4,14,19,21,13,29,12,15,5,4,19,19,1314,North Carolina,1985,2019
890,2016,138,1438,77,1139,69,N,0,29,52,2,10,17,21,6,26,11,9,3,2,13,8,1438,Virginia,1985,2019
891,2016,139,1268,73,1218,60,N,0,22,48,1,18,28,31,3,33,8,11,5,7,18,13,1268,Maryland,1985,2019
892,2016,139,1323,76,1372,75,N,0,29,51,6,17,12,16,11,20,15,13,2,2,12,1,1323,Notre Dame,1985,2019
893,2016,139,1328,85,1433,81,N,0,29,60,8,26,19,25,11,26,10,12,5,5,18,4,1328,Oklahoma,1985,2019
894,2016,139,1332,69,1386,64,N,0,21,53,6,24,21,25,7,28,6,11,2,7,19,5,1332,Oregon,1985,2019
895,2016,139,1393,75,1292,50,N,0,27,49,8,20,13,22,8,29,14,10,6,11,9,25,1393,Syracuse,1985,2019
896,2016,139,1401,92,1320,88,N,2,31,71,7,31,23,34,13,37,8,14,6,0,23,4,1401,Texas A&M,1985,2019
897,2016,139,1437,87,1234,68,N,0,32,54,10,19,13,17,6,26,23,13,9,4,16,19,1437,Villanova,1985,2019
898,2016,139,1458,66,1462,63,N,0,25,59,8,27,8,13,7,31,12,12,3,6,21,3,1458,Wisconsin,1985,2019
899,2016,143,1242,79,1268,63,N,0,29,62,3,9,18,21,13,30,14,11,5,1,20,16,1242,Kansas,1985,2019
900,2016,143,1328,77,1401,63,N,0,31,63,11,25,4,9,10,31,23,15,4,5,18,14,1328,Oklahoma,1985,2019
901,2016,143,1332,82,1181,68,N,0,32,65,10,23,8,17,12,30,22,8,3,5,17,14,1332,Oregon,1985,2019
902,2016,143,1437,92,1274,69,N,0,32,51,10,15,18,19,9,18,17,8,8,1,16,23,1437,Villanova,1985,2019
903,2016,144,1314,101,1231,86,N,0,32,62,11,20,26,33,15,22,20,9,7,5,22,15,1314,North Carolina,1985,2019
904,2016,144,1323,61,1458,56,N,0,22,55,4,13,13,14,11,21,13,12,10,6,9,5,1323,Notre Dame,1985,2019
905,2016,144,1393,63,1211,60,N,0,22,61,5,15,14,16,15,18,9,9,9,10,12,3,1393,Syracuse,1985,2019
906,2016,144,1438,84,1235,71,N,0,32,57,4,11,16,24,7,26,26,8,8,5,13,13,1438,Virginia,1985,2019
907,2016,145,1328,80,1332,68,N,0,27,58,12,24,14,17,14,24,16,15,4,2,21,12,1328,Oklahoma,1985,2019
908,2016,145,1437,64,1242,59,N,0,21,52,4,18,18,19,5,23,7,9,11,2,16,5,1437,Villanova,1985,2019
909,2016,146,1314,88,1323,74,N,0,32,52,4,13,20,24,13,19,17,6,4,1,17,14,1314,North Carolina,1985,2019
910,2016,146,1393,68,1438,62,N,0,21,57,6,18,20,25,12,24,10,8,11,7,15,6,1393,Syracuse,1985,2019
911,2016,152,1314,83,1393,66,N,0,35,65,4,17,9,11,16,27,18,12,6,5,12,17,1314,North Carolina,1985,2019
912,2016,152,1437,95,1328,51,N,0,35,49,11,18,14,19,7,25,14,11,12,3,11,44,1437,Villanova,1985,2019
913,2016,154,1437,77,1314,74,N,0,28,48,8,14,13,17,2,21,6,10,5,5,16,3,1437,Villanova,1985,2019
914,2017,134,1243,95,1448,88,N,0,31,47,6,16,27,36,7,22,18,15,6,3,26,7,1243,Kansas St,1985,2019
915,2017,134,1291,67,1309,66,N,0,25,47,10,19,7,13,6,19,14,16,6,1,13,1,1291,Mt St Mary's,1989,2019
916,2017,135,1413,67,1300,63,N,0,22,48,5,16,18,22,6,34,14,18,4,1,13,4,1413,UC Davis,2005,2019
917,2017,135,1425,75,1344,71,N,0,24,57,7,19,20,27,16,20,12,7,4,4,13,4,1425,USC,1985,2019
918,2017,136,1112,100,1315,82,N,0,36,62,4,11,24,28,7,33,14,7,3,3,18,18,1112,Arizona,1985,2019
919,2017,136,1139,76,1457,64,N,0,24,49,8,19,20,30,5,37,15,12,4,6,15,12,1139,Butler,1985,2019
920,2017,136,1196,80,1190,65,N,0,26,54,7,22,21,27,12,26,16,15,12,4,12,15,1196,Florida,1985,2019
921,2017,136,1199,86,1195,80,N,0,30,54,2,13,24,39,9,37,16,16,9,9,19,6,1199,Florida St,1985,2019
922,2017,136,1211,66,1355,46,N,0,25,63,8,30,8,18,14,36,8,9,5,7,13,20,1211,Gonzaga,1985,2019
923,2017,136,1235,84,1305,73,N,0,30,54,8,19,16,18,7,31,17,13,4,3,15,11,1235,Iowa St,1985,2019
924,2017,136,1292,81,1278,72,N,0,28,58,7,13,18,27,11,26,19,8,4,3,20,9,1292,MTSU,1985,2019
925,2017,136,1321,68,1435,66,N,0,26,53,6,14,10,18,8,29,10,12,7,0,18,2,1321,Northwestern,1985,2019
926,2017,136,1323,60,1343,58,N,0,21,52,4,11,14,21,9,27,10,6,4,3,9,2,1323,Notre Dame,1985,2019
927,2017,136,1345,80,1436,70,N,0,31,60,9,20,9,14,11,27,16,10,2,6,15,10,1345,Purdue,1985,2019
928,2017,136,1388,85,1433,77,N,0,25,45,6,17,29,39,7,30,13,15,5,4,20,8,1388,St Mary's CA,1985,2019
929,2017,136,1437,76,1291,56,N,0,31,60,6,17,8,11,14,29,14,13,5,3,17,20,1437,Villanova,1985,2019
930,2017,136,1438,76,1423,71,N,0,26,52,7,17,17,25,6,27,9,8,5,5,19,5,1438,Virginia,1985,2019
931,2017,136,1452,86,1137,80,N,0,30,66,5,11,21,29,17,25,15,13,7,5,19,6,1452,West Virginia,1985,2019
932,2017,136,1458,84,1439,74,N,0,26,60,13,31,19,25,17,20,19,8,4,3,22,10,1458,Wisconsin,1985,2019
933,2017,136,1462,76,1268,65,N,0,25,50,9,23,17,24,9,25,15,15,8,2,17,11,1462,Xavier,1985,2019
934,2017,137,1116,77,1371,71,N,0,28,60,3,7,18,23,8,24,13,10,12,7,20,6,1116,Arkansas,1985,2019
935,2017,137,1124,91,1308,73,N,0,35,61,4,8,17,19,10,29,15,12,4,7,15,18,1124,Baylor,1985,2019
936,2017,137,1153,75,1243,61,N,0,27,43,5,11,16,22,7,24,10,11,4,4,12,14,1153,Cincinnati,1985,2019
937,2017,137,1181,87,1407,65,N,0,29,62,13,28,16,23,14,22,15,8,13,8,17,22,1181,Duke,1985,2019
938,2017,137,1242,100,1413,62,N,0,36,64,11,25,17,20,11,34,19,12,6,6,17,38,1242,Kansas,1985,2019
939,2017,137,1246,79,1297,70,N,0,27,61,3,17,22,28,11,35,12,12,5,9,15,9,1246,Kentucky,1985,2019
940,2017,137,1257,78,1240,63,N,0,31,64,5,15,11,14,16,20,14,6,7,5,12,15,1257,Louisville,1985,2019
941,2017,137,1276,92,1329,91,N,0,29,56,16,29,18,22,6,15,19,4,5,6,14,1,1276,Michigan,1985,2019
942,2017,137,1277,78,1274,58,N,0,30,53,6,20,12,14,10,26,18,12,1,3,18,20,1277,Michigan St,1985,2019
943,2017,137,1314,103,1411,64,N,0,38,75,8,22,19,26,20,34,18,10,6,4,13,39,1314,North Carolina,1985,2019
944,2017,137,1332,93,1233,77,N,0,35,63,9,23,14,21,15,26,11,12,8,2,14,16,1332,Oregon,1985,2019
945,2017,137,1348,84,1166,72,N,0,26,58,4,21,28,31,8,30,11,8,8,3,16,12,1348,Rhode Island,1985,2019
946,2017,137,1376,93,1266,73,N,0,36,68,8,24,13,19,13,23,17,9,11,2,13,20,1376,South Carolina,1985,2019
947,2017,137,1417,97,1245,80,N,0,37,59,7,14,16,23,6,27,25,6,2,3,12,17,1417,UCLA,1985,2019
948,2017,137,1425,66,1374,65,N,0,24,50,8,28,10,14,9,25,14,10,5,4,16,1,1425,USC,1985,2019
949,2017,137,1455,64,1173,58,N,0,19,48,6,20,20,27,13,35,11,16,0,8,19,6,1455,Wichita St,1985,2019
950,2017,138,1112,69,1388,60,N,0,23,51,4,11,19,23,9,23,4,9,7,5,12,9,1112,Arizona,1985,2019
951,2017,138,1139,74,1292,65,N,0,24,47,8,15,18,23,2,26,16,10,4,2,16,9,1139,Butler,1985,2019
952,2017,138,1196,65,1438,39,N,0,23,50,8,21,11,18,7,29,10,10,6,1,10,26,1196,Florida,1985,2019
953,2017,138,1211,79,1321,73,N,0,26,59,4,16,23,36,15,27,10,14,7,7,18,6,1211,Gonzaga,1985,2019
954,2017,138,1345,80,1235,76,N,0,31,64,8,26,10,15,9,29,27,10,6,1,15,4,1345,Purdue,1985,2019
955,2017,138,1452,83,1323,71,N,0,27,54,8,14,21,26,10,24,16,12,6,5,18,12,1452,West Virginia,1985,2019
956,2017,138,1458,65,1437,62,N,0,26,49,6,18,7,16,12,22,10,14,4,5,19,3,1458,Wisconsin,1985,2019
957,2017,138,1462,91,1199,66,N,0,30,54,11,17,20,26,7,29,20,9,4,3,20,25,1462,Xavier,1985,2019
958,2017,139,1124,82,1425,78,N,0,31,61,7,19,13,15,14,20,16,12,8,3,16,4,1124,Baylor,1985,2019
959,2017,139,1242,90,1277,70,N,0,34,64,8,20,14,15,8,28,12,7,9,3,16,20,1242,Kansas,1985,2019
960,2017,139,1246,65,1455,62,N,0,23,55,7,18,12,18,10,26,11,7,6,5,11,3,1246,Kentucky,1985,2019
961,2017,139,1276,73,1257,69,N,0,28,57,6,17,11,14,9,21,11,6,4,4,15,4,1276,Michigan,1985,2019
962,2017,139,1314,72,1116,65,N,0,24,63,5,17,19,25,18,27,15,17,13,4,10,7,1314,North Carolina,1985,2019
963,2017,139,1332,75,1348,72,N,0,25,52,7,16,18,27,15,20,11,14,8,2,14,3,1332,Oregon,1985,2019
964,2017,139,1376,88,1181,81,N,0,27,63,7,22,27,32,15,22,16,11,8,2,22,7,1376,South Carolina,1985,2019
965,2017,139,1417,79,1153,67,N,0,31,62,11,28,6,10,7,23,21,3,5,5,10,12,1417,UCLA,1985,2019
966,2017,143,1211,61,1452,58,N,0,18,44,4,10,21,32,7,27,7,16,5,3,26,3,1211,Gonzaga,1985,2019
967,2017,143,1242,98,1345,66,N,0,34,62,15,28,15,22,12,24,18,10,9,2,15,32,1242,Kansas,1985,2019
968,2017,143,1332,69,1276,68,N,0,26,58,8,17,9,16,6,30,15,5,6,3,9,1,1332,Oregon,1985,2019
969,2017,143,1462,73,1112,71,N,0,28,53,6,16,11,16,7,20,14,8,3,1,14,2,1462,Xavier,1985,2019
970,2017,144,1196,84,1458,83,N,1,28,62,8,22,20,28,14,20,10,12,4,7,24,1,1196,Florida,1985,2019
971,2017,144,1246,86,1417,75,N,0,31,63,10,23,14,17,10,19,18,6,5,5,17,11,1246,Kentucky,1985,2019
972,2017,144,1314,92,1139,80,N,0,31,57,9,24,21,33,10,28,22,10,7,1,21,12,1314,North Carolina,1985,2019
973,2017,144,1376,70,1124,50,N,0,23,50,8,20,16,23,11,29,12,16,7,6,20,20,1376,South Carolina,1985,2019
974,2017,145,1211,83,1462,59,N,0,29,61,12,24,13,25,11,30,15,10,7,6,19,24,1211,Gonzaga,1985,2019
975,2017,145,1332,74,1242,60,N,0,29,57,11,25,5,7,9,27,12,13,5,8,13,14,1332,Oregon,1985,2019
976,2017,146,1314,75,1246,73,N,0,27,58,3,15,18,26,13,31,17,16,7,9,18,2,1314,North Carolina,1985,2019
977,2017,146,1376,77,1196,70,N,0,26,53,2,10,23,31,11,23,7,11,4,2,17,7,1376,South Carolina,1985,2019
978,2017,152,1211,77,1376,73,N,0,29,60,9,19,10,13,10,31,15,12,3,8,21,4,1211,Gonzaga,1985,2019
979,2017,152,1314,77,1332,76,N,0,25,68,8,21,19,27,17,26,16,11,7,3,22,1,1314,North Carolina,1985,2019
980,2017,154,1314,71,1211,65,N,0,26,73,4,27,15,26,15,31,15,4,7,8,22,6,1314,North Carolina,1985,2019
981,2018,134,1347,71,1254,61,N,0,28,59,6,17,9,13,8,30,17,15,6,2,23,10,1347,Radford,1985,2019
982,2018,134,1382,65,1417,58,N,0,23,60,4,19,15,21,7,24,7,6,11,0,14,7,1382,St Bonaventure,1985,2019
983,2018,135,1393,60,1113,56,N,0,20,49,7,20,13,23,10,27,10,11,5,2,16,4,1393,Syracuse,1985,2019
984,2018,135,1411,64,1300,46,N,0,21,57,6,24,16,19,13,28,9,14,7,8,12,18,1411,TX Southern,1985,2019
985,2018,136,1104,86,1439,83,N,0,30,50,8,18,18,27,10,16,19,17,3,3,18,3,1104,Alabama,1985,2019
986,2018,136,1138,89,1112,68,N,0,34,62,15,30,6,7,8,24,13,10,4,2,15,21,1138,Buffalo,1992,2019
987,2018,136,1181,89,1233,67,N,0,36,67,13,30,4,8,14,25,24,12,5,2,12,22,1181,Duke,1985,2019
988,2018,136,1196,77,1382,62,N,0,27,65,10,32,13,18,9,26,19,9,11,4,21,15,1196,Florida,1985,2019
989,2018,136,1211,68,1422,64,N,0,25,59,5,23,13,25,10,27,7,10,5,2,14,4,1211,Gonzaga,1985,2019
990,2018,136,1222,67,1361,65,N,0,22,59,5,13,18,24,7,32,5,7,3,1,25,2,1222,Houston,1985,2019
991,2018,136,1242,76,1335,60,N,0,27,61,7,17,15,17,8,33,11,8,8,6,14,16,1242,Kansas,1985,2019
992,2018,136,1246,78,1172,73,N,0,26,51,0,6,26,32,6,30,11,10,6,3,19,5,1246,Kentucky,1985,2019
993,2018,136,1260,64,1274,62,N,0,26,55,8,21,4,9,8,19,19,10,6,3,14,2,1260,Loyola-Chicago,1985,2019
994,2018,136,1276,61,1285,47,N,0,21,47,5,16,14,22,5,31,11,14,4,3,14,14,1276,Michigan,1985,2019
995,2018,136,1326,81,1355,73,N,0,27,72,12,40,15,19,15,32,15,9,10,2,15,8,1326,Ohio St,1985,2019
996,2018,136,1348,83,1328,78,N,1,30,77,11,28,12,20,15,26,16,6,4,5,17,5,1348,Rhode Island,1985,2019
997,2018,136,1371,94,1301,83,N,0,28,58,7,21,31,39,11,29,12,7,6,2,23,11,1371,Seton Hall,1985,2019
998,2018,136,1397,73,1460,47,N,0,27,60,5,18,14,16,13,31,13,12,6,6,17,26,1397,Tennessee,1985,2019
999,2018,136,1403,70,1372,60,N,0,25,54,4,16,16,24,9,32,14,13,5,6,21,10,1403,Texas Tech,1985,2019
1000,2018,136,1437,87,1347,61,N,0,31,52,14,27,11,14,7,27,20,13,7,5,16,26,1437,Villanova,1985,2019
1001,2018,137,1120,62,1158,58,N,0,21,59,5,24,15,32,12,24,10,12,10,4,18,4,1120,Auburn,1985,2019
1002,2018,137,1139,79,1116,62,N,0,29,59,11,26,10,12,11,34,15,14,5,0,20,17,1139,Butler,1985,2019
1003,2018,137,1153,68,1209,53,N,0,24,62,9,30,11,14,20,26,14,8,7,3,10,15,1153,Cincinnati,1985,2019
1004,2018,137,1155,79,1308,68,N,0,33,59,6,14,7,9,3,28,11,8,6,4,18,11,1155,Clemson,1985,2019
1005,2018,137,1199,67,1281,54,N,0,21,49,7,15,18,31,5,30,18,11,9,6,18,13,1199,Florida St,1985,2019
1006,2018,137,1243,69,1166,59,N,0,23,50,9,19,14,25,7,28,12,11,6,5,11,10,1243,Kansas St,1985,2019
1007,2018,137,1267,81,1455,75,N,0,28,60,9,23,16,22,7,23,11,9,12,4,15,6,1267,Marshall,1985,2019
1008,2018,137,1277,82,1137,78,N,0,31,58,5,17,15,22,11,29,21,10,4,6,22,4,1277,Michigan St,1985,2019
1009,2018,137,1305,87,1400,83,N,1,32,63,11,29,12,20,5,29,18,7,2,6,17,4,1305,Nevada,1985,2019
1010,2018,137,1314,84,1252,66,N,0,31,60,9,22,13,18,10,37,19,18,8,2,17,18,1314,North Carolina,1985,2019
1011,2018,137,1345,74,1168,48,N,0,23,59,9,22,19,27,12,32,10,9,5,4,18,26,1345,Purdue,1985,2019
1012,2018,137,1393,57,1395,52,N,0,21,57,3,14,12,15,12,25,8,7,6,5,18,5,1393,Syracuse,1985,2019
1013,2018,137,1401,73,1344,69,N,0,26,52,6,16,15,26,11,33,13,14,2,8,13,4,1401,Texas A&M,1985,2019
1014,2018,137,1420,74,1438,54,N,0,26,48,12,24,10,14,4,29,16,12,2,0,13,20,1420,UMBC,1987,2019
1015,2018,137,1452,85,1293,68,N,0,32,62,4,11,17,24,14,19,18,8,9,4,23,17,1452,West Virginia,1985,2019
1016,2018,137,1462,102,1411,83,N,0,35,64,11,24,21,32,10,32,19,13,6,10,22,19,1462,Xavier,1985,2019
1017,2018,138,1181,87,1348,62,N,0,29,51,10,21,19,24,9,27,20,14,5,1,15,25,1181,Duke,1985,2019
1018,2018,138,1211,90,1326,84,N,0,31,58,9,22,19,31,13,26,15,13,5,4,22,6,1211,Gonzaga,1985,2019
1019,2018,138,1242,83,1371,79,N,0,28,56,9,21,18,26,9,23,18,11,7,3,16,4,1242,Kansas,1985,2019
1020,2018,138,1246,95,1138,75,N,0,36,64,7,15,16,23,13,29,16,13,6,4,20,20,1246,Kentucky,1985,2019
1021,2018,138,1260,63,1397,62,N,0,22,44,8,20,11,16,5,22,17,10,3,1,13,1,1260,Loyola-Chicago,1985,2019
1022,2018,138,1276,64,1222,63,N,0,21,59,8,30,14,20,10,28,13,7,4,5,22,1,1276,Michigan,1985,2019
1023,2018,138,1403,69,1196,66,N,0,28,63,6,15,7,14,13,26,17,8,4,5,14,3,1403,Texas Tech,1985,2019
1024,2018,138,1437,81,1104,58,N,0,25,63,17,41,14,16,13,22,18,10,6,5,21,23,1437,Villanova,1985,2019
1025,2018,139,1155,84,1120,53,N,0,29,61,10,26,16,23,9,41,19,7,4,6,16,31,1155,Clemson,1985,2019
1026,2018,139,1199,75,1462,70,N,0,24,55,8,23,19,22,10,22,7,14,10,4,23,5,1199,Florida St,1985,2019
1027,2018,139,1243,50,1420,43,N,0,18,44,1,12,13,18,5,30,4,18,13,2,17,7,1243,Kansas St,1985,2019
1028,2018,139,1305,75,1153,73,N,0,30,61,6,18,9,16,8,25,13,2,5,0,15,2,1305,Nevada,1985,2019
1029,2018,139,1345,76,1139,73,N,0,26,52,11,24,13,18,11,19,12,10,3,3,15,3,1345,Purdue,1985,2019
1030,2018,139,1393,55,1277,53,N,0,15,42,1,8,24,31,7,23,3,12,5,6,20,2,1393,Syracuse,1985,2019
1031,2018,139,1401,86,1314,65,N,0,31,60,10,24,14,21,7,43,17,14,5,8,13,21,1401,Texas A&M,1985,2019
1032,2018,139,1452,94,1267,71,N,0,33,66,12,25,16,18,15,25,19,16,9,4,22,23,1452,West Virginia,1985,2019
1033,2018,143,1199,75,1211,60,N,0,27,58,6,20,15,22,10,30,19,13,8,9,22,15,1199,Florida St,1985,2019
1034,2018,143,1243,61,1246,58,N,0,19,54,9,22,14,22,11,18,12,10,11,2,30,3,1243,Kansas St,1985,2019
1035,2018,143,1260,69,1305,68,N,0,29,52,5,13,6,8,6,26,15,16,6,1,13,1,1260,Loyola-Chicago,1985,2019
1036,2018,143,1276,99,1401,72,N,0,39,63,14,24,7,8,4,24,21,7,12,0,15,27,1276,Michigan,1985,2019
1037,2018,144,1181,69,1393,65,N,0,22,56,5,26,20,28,16,17,13,7,8,2,16,4,1181,Duke,1985,2019
1038,2018,144,1242,80,1155,76,N,0,28,60,10,22,14,22,12,26,14,13,4,5,22,4,1242,Kansas,1985,2019
1039,2018,144,1403,78,1345,65,N,0,28,59,5,17,17,18,11,23,15,11,5,5,12,13,1403,Texas Tech,1985,2019
1040,2018,144,1437,90,1452,78,N,0,27,54,13,24,23,27,7,29,16,16,5,5,20,12,1437,Villanova,1985,2019
1041,2018,145,1260,78,1243,62,N,0,27,47,9,18,15,18,4,32,17,15,2,2,15,16,1260,Loyola-Chicago,1985,2019
1042,2018,145,1276,58,1199,54,N,0,19,49,4,22,16,24,9,25,8,11,6,4,16,4,1276,Michigan,1985,2019
1043,2018,146,1242,85,1181,81,N,1,30,69,13,36,12,15,17,30,20,18,5,3,14,4,1242,Kansas,1985,2019
1044,2018,146,1437,71,1403,59,N,0,19,57,4,24,29,35,20,31,7,12,6,4,17,12,1437,Villanova,1985,2019
1045,2018,152,1276,69,1260,57,N,0,25,59,7,28,12,18,11,25,8,11,10,2,11,12,1276,Michigan,1985,2019
1046,2018,152,1437,95,1242,79,N,0,36,65,18,40,5,7,7,26,20,10,3,5,14,16,1437,Villanova,1985,2019
1047,2018,154,1437,79,1276,62,N,0,27,57,10,27,15,20,12,26,7,12,5,3,18,17,1437,Villanova,1985,2019
